	mean_abundance	occurrence	predicted_occurrence	lower_conf_int	upper_conf_int
Prevotella_nigrescens	0.001176470588235294	0.0196078431372549	0.0065732741984796395	0.0004913290337795195	0.08178096798317176
Capnocytophaga_granulosa	0.001176470588235294	0.0392156862745098	0.0065732741984796395	0.0004913290337795195	0.08178096798317176
Prevotella_denticola	0.001176470588235294	0.0196078431372549	0.0065732741984796395	0.0004913290337795195	0.08178096798317176
Gemella_sanguinis	0.001176470588235294	0.0392156862745098	0.0065732741984796395	0.0004913290337795195	0.08178096798317176
Prevotella_nanceiensis	0.001568627450980392	0.058823529411764705	0.00875712266306894	0.0008341001038678214	0.08549995143563191
Veillonella_parvula	0.001568627450980392	0.0196078431372549	0.00875712266306894	0.0008341001038678214	0.08549995143563191
Tannerella_sp_oral_taxon_HOT_286	0.001568627450980392	0.0392156862745098	0.00875712266306894	0.0008341001038678214	0.08549995143563191
Alloprevotella_tannerae	0.001568627450980392	0.0196078431372549	0.00875712266306894	0.0008341001038678214	0.08549995143563191
Veillonella_dispar	0.001568627450980392	0.058823529411764705	0.00875712266306894	0.0008341001038678214	0.08549995143563191
Gemella_SGB7284	0.00196078431372549	0.0392156862745098	0.010937353159461427	0.0012479801410843622	0.08914109683745636
Actinomyces_graevenitzii	0.00196078431372549	0.0196078431372549	0.010937353159461427	0.0012479801410843622	0.08914109683745636
Aggregatibacter_sp_oral_taxon_458	0.00196078431372549	0.0196078431372549	0.010937353159461427	0.0012479801410843622	0.08914109683745636
Campylobacter_concisus	0.0027450980392156863	0.058823529411764705	0.01528696874537605	0.0022585874717401047	0.09622036893932728
Megasphaera_micronuciformis	0.003137254901960784	0.0784313725490196	0.01745635811900159	0.0028431588927039994	0.09967065947988196
Capnocytophaga_leadbetteri	0.003529411764705882	0.058823529411764705	0.019622138092489694	0.0034740025513828807	0.10306796463500573
Neisseria_cinerea	0.00392156862745098	0.0196078431372549	0.02178431084280441	0.004147061619551223	0.10641634528187431
Fusobacterium_pseudoperiodonticum	0.00392156862745098	0.09803921568627451	0.02178431084280441	0.004147061619551223	0.10641634528187431
Prevotella_salivae	0.005098039215686275	0.11764705882352941	0.02824920773141293	0.006386513906073872	0.1162009984224896
Streptococcus_gordonii	0.005490196078431373	0.0392156862745098	0.03039697363425109	0.007197353314796873	0.11938480333578866
Leptotrichia_wadei	0.006274509803921568	0.11764705882352941	0.03468171930188446	0.008902319026760065	0.125649065056807
Candidatus_Saccharibacteria_unclassified_SGB19850	0.006666666666666667	0.058823529411764705	0.036818703597831126	0.00979281940674942	0.12873315621529638
Fusobacterium_nucleatum	0.006666666666666667	0.0392156862745098	0.036818703597831126	0.00979281940674942	0.12873315621529638
Aggregatibacter_aphrophilus	0.008627450980392156	0.0196078431372549	0.04744983151883775	0.01456727222386027	0.14373161008704793
Porphyromonas_pasteri	0.009019607843137255	0.17647058823529413	0.04956531466701375	0.015578277175127817	0.1466552065441683
Gemella_haemolysans	0.010588235294117648	0.09803921568627451	0.05799151783228107	0.019778027459332728	0.1581274084898875
Prevotella_sp_A2879	0.011764705882352941	0.13725490196078433	0.06427372157193989	0.02307090826677194	0.1665188408868119
Streptococcus_infantis	0.014509803921568627	0.1568627450980392	0.0788077682155387	0.03113823447655395	0.18548348628256411
Bacteroidaceae_unclassified_SGB1468	0.01568627450980392	0.21568627450980393	0.08498348132281797	0.034731796508625776	0.1933761748077949
Veillonella_atypica	0.016862745098039214	0.2549019607843137	0.09112739543215509	0.03839344900951128	0.2011416296929717
Streptococcus_salivarius	0.017254901960784313	0.13725490196078433	0.09316831244599166	0.03962778124841557	0.20370321280511525
Haemophilus_haemolyticus	0.017254901960784313	0.09803921568627451	0.09316831244599166	0.03962778124841557	0.20370321280511525
Rothia_mucilaginosa	0.01764705882352941	0.21568627450980393	0.09520570663751982	0.04086856722535813	0.2062517900581941
Neisseria_sicca	0.021176470588235297	0.09803921568627451	0.11338416510945837	0.05228906444672883	0.2286415306388503
Prevotella_pallens	0.021176470588235297	0.3137254901960784	0.11338416510945837	0.05228906444672883	0.2286415306388503
Streptococcus_oralis	0.02431372549019608	0.19607843137254902	0.12930500827594138	0.06274827244404678	0.2477936064750048
Cutibacterium_acnes	0.02588235294117647	0.1568627450980392	0.13718196963214502	0.06806142342284523	0.2571308691724668
Streptococcus_pneumoniae	0.02627450980392157	0.1568627450980392	0.1391425467700813	0.06939709952519398	0.2594416837428651
Afipia_birgiae	0.029411764705882353	0.13725490196078433	0.15470286227640317	0.08017302067782789	0.2776064985913298
Haemophilus_parainfluenzae	0.03294117647058823	0.3137254901960784	0.171945420464506	0.09244872824750656	0.2974003415588961
Prevotella_jejuni	0.04470588235294117	0.19607843137254902	0.22743883110605279	0.13395895698909524	0.3591026824162378
Helicobacter_pylori	0.04470588235294117	0.09803921568627451	0.22743883110605279	0.13395895698909524	0.3591026824162378
Haemophilus_parahaemolyticus	0.06313725490196079	0.19607843137254902	0.3084158727769428	0.19886934851862842	0.44480203811162794
Sphingomonas_melonis	0.06745098039215686	0.17647058823529413	0.3263485363849076	0.2138231549255796	0.4632013139775757
Prevotella_histicola	0.06784313725490196	0.29411764705882354	0.3279600206403518	0.21517633101131278	0.46484534835250374
Neisseria_subflava	0.07411764705882352	0.29411764705882354	0.3533231817159622	0.236671334879168	0.4905234592292924
Prevotella_melaninogenica	0.07607843137254902	0.43137254901960786	0.361088216748366	0.2433246735310429	0.4983123617273979
Streptococcus_mitis	0.16509803921568628	0.6078431372549019	0.6411554910062449	0.5039348136646756	0.7586012382976043
